customer_id,application_id,application_date,loan_type,loan_amount_requested,loan_tenure_months,interest_rate_offered,purpose_of_loan,employment_status,monthly_income,cibil_score,existing_emis_monthly,debt_to_income_ratio,property_ownership_status,applicant_age,gender,number_of_dependents,residential_address,loan_status,fraud_type
CUST00176,APP000176,2022-01-08,Education Loan,264263,60,10.87,Home Purchase,Retired,54985,746,3777,0.3687,Owned,36,Other,3,City_38,Approved,None
CUST00177,APP000177,2022-01-08,Car Loan,282126,84,13.69,Travel,Unemployed,58051,681,2930,0.3505,Rented,31,Other,2,City_44,Approved,None
CUST00178,APP000178,2022-01-08,Car Loan,291176,120,14.07,Home Purchase,Unemployed,73739,796,8077,0.4095,Owned,41,Male,4,City_38,Approved,None
CUST00179,APP000179,2022-01-08,Car Loan,341965,48,10.18,Debt Consolidation,Salaried,97722,658,0,0.3,Owned,46,Other,2,City_38,Approved,None
CUST00180,APP000180,2022-01-08,Home Loan,156101,240,8.61,Travel,Student,87958,897,4670,0.3531,Mortgaged,25,Male,3,City_32,Fraudulent - Undetected,None
CUST00181,APP000181,2022-01-08,Business Loan,80198,12,11.04,Education,Retired,24515,730,10483,0.7276,Rented,43,Other,2,City_20,Declined,None
CUST00182,APP000182,2022-01-08,Home Loan,398144,36,9.39,Other,Student,65599,611,6308,0.3962,Owned,37,Other,1,City_7,Declined,None
CUST00183,APP000183,2022-01-08,Personal Loan,434718,360,10.49,Business,Student,78419,594,0,0.3,Owned,21,Male,4,City_34,Declined,None
CUST00184,APP000184,2022-01-08,Education Loan,411845,24,10.14,Education,Student,75471,718,14710,0.4949,Rented,47,Other,0,City_45,Approved,None
CUST00185,APP000185,2022-01-08,Car Loan,323245,24,10.65,Debt Consolidation,Salaried,44269,662,2812,0.3635,Mortgaged,28,Male,1,City_19,Declined,None
CUST00186,APP000186,2022-01-08,Education Loan,415083,12,10.99,Debt Consolidation,Student,132852,737,0,0.3,Owned,63,Female,2,City_3,Approved,None
CUST00187,APP000187,2022-01-08,Home Loan,407014,36,11.89,Business,Unemployed,28072,717,8248,0.5938,Owned,49,Male,3,City_6,Declined,None
CUST00188,APP000188,2022-01-08,Car Loan,418144,360,7.53,Home Purchase,Retired,32920,674,1767,0.3537,Owned,36,Other,2,City_35,Declined,None
CUST00189,APP000189,2022-01-08,Education Loan,171068,60,9.29,Other,Unemployed,65839,612,12484,0.4896,Rented,37,Male,0,City_17,Declined,None
CUST00190,APP000190,2022-01-08,Business Loan,135457,84,8.69,Travel,Self-Employed,112920,558,7886,0.3698,Mortgaged,24,Other,3,City_36,Declined,None
CUST00191,APP000191,2022-01-08,Personal Loan,241714,180,12.47,Business,Student,39095,644,13524,0.6459,Owned,55,Male,4,City_48,Declined,None
CUST00192,APP000192,2022-01-08,Car Loan,297392,48,13.33,Education,Student,53354,748,786,0.3147,Owned,29,Other,4,City_42,Approved,None
CUST00193,APP000193,2022-01-09,Car Loan,263711,12,12.58,Travel,Salaried,86932,697,10111,0.4163,Mortgaged,38,Male,2,City_35,Approved,None
CUST00194,APP000194,2022-01-09,Business Loan,50000,240,14.32,Other,Salaried,59553,580,1747,0.3293,Owned,31,Other,1,City_32,Declined,None
CUST00195,APP000195,2022-01-09,Car Loan,558253,36,8.04,Other,Self-Employed,51634,693,6374,0.4234,Owned,42,Male,3,City_39,Approved,None
CUST00196,APP000196,2022-01-09,Education Loan,258893,180,10.75,Education,Retired,74140,710,5689,0.3767,Mortgaged,37,Female,1,City_43,Approved,None
CUST00197,APP000197,2022-01-09,Car Loan,325905,48,13.8,Medical,Unemployed,66812,609,10548,0.4579,Owned,31,Male,2,City_7,Declined,None
CUST00198,APP000198,2022-01-09,Car Loan,486682,36,9.73,Home Purchase,Retired,85760,692,8239,0.3961,Mortgaged,42,Male,3,City_37,Approved,None
CUST00199,APP000199,2022-01-09,Business Loan,50000,36,13.12,Debt Consolidation,Self-Employed,92286,684,3140,0.334,Mortgaged,53,Male,4,City_45,Approved,None
CUST00200,APP000200,2022-01-09,Car Loan,223245,48,11.43,Business,Retired,67675,588,9354,0.4382,Rented,38,Female,4,City_18,Declined,None
CUST00201,APP000201,2022-01-09,Car Loan,241932,48,14.35,Business,Salaried,67293,708,4632,0.3688,Owned,21,Male,2,City_17,Approved,None
CUST00202,APP000202,2022-01-09,Car Loan,249553,120,10.1,Medical,Unemployed,65352,724,7774,0.419,Mortgaged,41,Female,3,City_33,Approved,None
CUST00203,APP000203,2022-01-09,Business Loan,273977,24,10.42,Business,Unemployed,72228,766,6182,0.3856,Rented,23,Male,2,City_5,Fraudulent - Detected,Income Falsification
CUST00204,APP000204,2022-01-09,Business Loan,517070,180,8.65,Home Purchase,Student,61379,764,4147,0.3676,Mortgaged,24,Female,4,City_34,Fraudulent - Undetected,None
CUST00205,APP000205,2022-01-09,Education Loan,401018,24,8.62,Education,Student,59984,569,0,0.3,Mortgaged,23,Other,0,City_40,Declined,None
CUST00206,APP000206,2022-01-09,Business Loan,443705,12,13.53,Other,Salaried,89915,604,5813,0.3646,Mortgaged,45,Female,1,City_46,Declined,None
CUST00207,APP000207,2022-01-09,Business Loan,307068,180,10.35,Business,Student,97902,721,2299,0.3235,Mortgaged,23,Female,2,City_22,Approved,None
CUST00208,APP000208,2022-01-09,Car Loan,90094,48,11.84,Other,Student,22311,721,79,0.3035,Mortgaged,47,Other,0,City_11,Declined,None
CUST00209,APP000209,2022-01-09,Education Loan,50000,84,12.77,Travel,Salaried,60250,721,8321,0.4381,Mortgaged,46,Female,4,City_17,Approved,None
CUST00210,APP000210,2022-01-09,Car Loan,70588,12,10.57,Debt Consolidation,Retired,42782,900,2476,0.3579,Rented,29,Male,2,City_39,Fraudulent - Undetected,Identity Theft
CUST00211,APP000211,2022-01-09,Education Loan,353964,36,14.18,Travel,Retired,52225,725,0,0.3,Mortgaged,42,Male,4,City_23,Approved,None
CUST00212,APP000212,2022-01-09,Personal Loan,304765,120,14.07,Travel,Self-Employed,70062,770,5008,0.3715,Owned,49,Male,4,City_2,Approved,None
CUST00213,APP000213,2022-01-09,Car Loan,268475,120,12.26,Medical,Unemployed,76735,756,4391,0.3572,Owned,32,Female,2,City_32,Approved,None
CUST00214,APP000214,2022-01-09,Education Loan,244713,180,14.47,Debt Consolidation,Retired,57196,732,4753,0.3831,Owned,50,Other,0,City_7,Approved,None
CUST00215,APP000215,2022-01-09,Personal Loan,601758,24,7.52,Business,Salaried,12166,654,4748,0.6903,Rented,39,Male,2,City_15,Declined,None
CUST00216,APP000216,2022-01-09,Personal Loan,176564,120,7.56,Travel,Unemployed,35873,740,975,0.3272,Owned,31,Other,4,City_16,Approved,None
CUST00217,APP000217,2022-01-10,Home Loan,439172,48,7.97,Home Purchase,Self-Employed,82412,618,3402,0.3413,Rented,46,Male,3,City_14,Declined,None
CUST00218,APP000218,2022-01-10,Home Loan,300286,84,14.1,Education,Unemployed,10000,661,9157,1.2157,Owned,30,Other,4,City_48,Declined,None
CUST00219,APP000219,2022-01-10,Home Loan,290859,48,11.73,Medical,Student,89685,641,8419,0.3939,Owned,51,Male,2,City_38,Declined,None
CUST00220,APP000220,2022-01-10,Personal Loan,476495,240,13.99,Business,Salaried,73030,686,3585,0.3491,Mortgaged,26,Other,0,City_22,Approved,None
CUST00221,APP000221,2022-01-10,Education Loan,519379,12,8.39,Medical,Self-Employed,92904,865,7340,0.379,Mortgaged,51,Male,4,City_42,Approved,None
CUST00222,APP000222,2022-01-10,Education Loan,264067,12,7.72,Debt Consolidation,Self-Employed,55035,530,5372,0.3976,Owned,40,Female,0,City_23,Declined,None
CUST00223,APP000223,2022-01-10,Business Loan,419880,60,11.3,Education,Self-Employed,10000,734,3681,0.6681,Owned,45,Other,0,City_22,Declined,None
CUST00224,APP000224,2022-01-10,Car Loan,354583,60,8.73,Medical,Salaried,70759,550,9986,0.4411,Mortgaged,34,Female,1,City_19,Declined,None
CUST00225,APP000225,2022-01-10,Personal Loan,301115,180,13.52,Medical,Self-Employed,91866,642,1420,0.3155,Owned,41,Other,0,City_1,Declined,None
CUST00226,APP000226,2022-01-10,Business Loan,330638,120,10.44,Other,Student,83118,767,6226,0.3749,Mortgaged,21,Male,4,City_35,Fraudulent - Undetected,Income Falsification
CUST00227,APP000227,2022-01-10,Personal Loan,196798,36,12.89,Other,Student,43432,685,0,0.3,Mortgaged,40,Other,4,City_45,Fraudulent - Detected,Identity Theft
CUST00228,APP000228,2022-01-10,Home Loan,254085,180,11.12,Home Purchase,Retired,62169,593,6442,0.4036,Rented,24,Male,2,City_22,Declined,None
CUST00229,APP000229,2022-01-10,Personal Loan,212904,48,11.2,Medical,Self-Employed,46679,622,2359,0.3505,Rented,45,Male,2,City_32,Declined,None
CUST00230,APP000230,2022-01-10,Home Loan,435206,36,12.27,Medical,Unemployed,39518,734,3473,0.3879,Rented,32,Male,0,City_18,Declined,None
CUST00231,APP000231,2022-01-10,Home Loan,285719,24,9.85,Education,Self-Employed,83884,621,3835,0.3457,Owned,32,Other,3,City_35,Declined,None
CUST00232,APP000232,2022-01-10,Education Loan,105342,240,14.14,Debt Consolidation,Unemployed,30061,697,0,0.3,Mortgaged,26,Other,4,City_35,Approved,None
CUST00233,APP000233,2022-01-10,Home Loan,191484,120,10.3,Education,Student,37654,683,0,0.3,Mortgaged,39,Male,0,City_15,Declined,None
CUST00234,APP000234,2022-01-10,Business Loan,50000,60,10.29,Education,Student,32399,627,8320,0.5568,Mortgaged,29,Male,2,City_39,Declined,None
CUST00235,APP000235,2022-01-10,Car Loan,225826,240,12.45,Medical,Student,22743,851,5418,0.5382,Owned,37,Female,4,City_33,Declined,None
CUST00236,APP000236,2022-01-10,Education Loan,305646,36,11.95,Medical,Salaried,63660,730,10833,0.4702,Mortgaged,34,Female,1,City_43,Approved,None
CUST00237,APP000237,2022-01-10,Education Loan,279579,84,14.47,Education,Unemployed,89037,517,0,0.3,Rented,27,Female,2,City_27,Declined,None
CUST00238,APP000238,2022-01-10,Education Loan,597023,180,13.45,Business,Retired,55378,694,8404,0.4518,Rented,34,Female,1,City_44,Approved,None
CUST00239,APP000239,2022-01-10,Car Loan,386235,240,9.49,Debt Consolidation,Self-Employed,22356,627,6842,0.606,Rented,32,Male,4,City_5,Fraudulent - Detected,Income Falsification
CUST00240,APP000240,2022-01-10,Personal Loan,379567,48,8.21,Other,Unemployed,80998,748,9658,0.4192,Mortgaged,47,Male,3,City_6,Approved,None
CUST00241,APP000241,2022-01-11,Education Loan,53509,12,8.25,Travel,Unemployed,102142,616,4569,0.3447,Owned,49,Male,0,City_8,Declined,None
CUST00242,APP000242,2022-01-11,Home Loan,245303,180,10.03,Home Purchase,Student,43843,670,5458,0.4245,Rented,24,Male,0,City_27,Declined,None
CUST00243,APP000243,2022-01-11,Personal Loan,227000,360,10.84,Travel,Salaried,48036,720,1490,0.331,Owned,39,Other,3,City_37,Approved,None
CUST00244,APP000244,2022-01-11,Education Loan,182087,36,11.96,Home Purchase,Unemployed,72891,749,3917,0.3537,Rented,35,Male,0,City_38,Approved,None
CUST00245,APP000245,2022-01-11,Education Loan,180017,84,13.5,Home Purchase,Salaried,100546,583,3034,0.3302,Rented,29,Male,0,City_35,Declined,None
CUST00246,APP000246,2022-01-11,Business Loan,50000,48,14.43,Debt Consolidation,Salaried,47004,653,0,0.3,Owned,39,Other,1,City_8,Approved,None
CUST00247,APP000247,2022-01-11,Business Loan,108622,84,10.36,Debt Consolidation,Salaried,26688,642,5544,0.5077,Rented,42,Female,0,City_17,Declined,None
CUST00248,APP000248,2022-01-11,Business Loan,431114,36,11.32,Home Purchase,Self-Employed,75785,627,8767,0.4157,Rented,21,Female,1,City_30,Declined,None
CUST00249,APP000249,2022-01-11,Education Loan,278562,120,11.71,Business,Unemployed,79976,821,9719,0.4215,Mortgaged,48,Male,0,City_22,Approved,None
CUST00250,APP000250,2022-01-11,Education Loan,224039,24,11.41,Home Purchase,Student,60153,712,1757,0.3292,Owned,45,Male,0,City_40,Fraudulent - Detected,None
CUST00251,APP000251,2022-01-11,Business Loan,299188,60,8.13,Education,Unemployed,46046,579,4854,0.4054,Owned,37,Female,2,City_21,Declined,None
CUST00252,APP000252,2022-01-11,Home Loan,475108,36,8.31,Home Purchase,Salaried,84859,753,4461,0.3526,Owned,29,Other,3,City_26,Approved,None
CUST00253,APP000253,2022-01-11,Business Loan,300631,60,13.72,Debt Consolidation,Unemployed,73200,849,10898,0.4489,Mortgaged,42,Male,2,City_46,Approved,None
CUST00254,APP000254,2022-01-11,Education Loan,381056,36,12.23,Education,Student,40789,762,12145,0.5978,Mortgaged,31,Female,0,City_21,Fraudulent - Detected,None
CUST00255,APP000255,2022-01-11,Education Loan,173009,240,12.25,Home Purchase,Student,61227,558,0,0.3,Owned,50,Male,1,City_18,Declined,None
CUST00256,APP000256,2022-01-11,Car Loan,207205,180,13.2,Education,Salaried,26207,641,6945,0.565,Owned,46,Male,0,City_14,Fraudulent - Undetected,Income Falsification
CUST00257,APP000257,2022-01-11,Home Loan,353096,24,8.09,Medical,Student,77147,781,7124,0.3923,Rented,38,Other,4,City_42,Approved,None
CUST00258,APP000258,2022-01-11,Personal Loan,583898,180,10.41,Home Purchase,Salaried,53444,623,4197,0.3785,Mortgaged,29,Male,4,City_42,Declined,None
CUST00259,APP000259,2022-01-11,Home Loan,514466,180,9.23,Home Purchase,Unemployed,49107,715,0,0.3,Rented,42,Other,4,City_40,Declined,None
CUST00260,APP000260,2022-01-11,Business Loan,387424,360,12.13,Debt Consolidation,Retired,59178,741,7821,0.4322,Mortgaged,45,Other,4,City_15,Fraudulent - Undetected,Income Falsification
CUST00261,APP000261,2022-01-11,Business Loan,322715,36,9.0,Education,Unemployed,61007,605,9864,0.4617,Owned,34,Male,0,City_3,Declined,None
CUST00262,APP000262,2022-01-11,Home Loan,510160,360,12.34,Other,Retired,82373,675,2812,0.3341,Owned,42,Other,4,City_31,Approved,None
CUST00263,APP000263,2022-01-11,Car Loan,419201,60,10.22,Education,Unemployed,74777,420,9785,0.4309,Owned,33,Male,3,City_6,Declined,None
CUST00264,APP000264,2022-01-11,Car Loan,50000,24,10.58,Home Purchase,Student,56089,598,5016,0.3894,Owned,21,Other,0,City_17,Declined,None
CUST00265,APP000265,2022-01-12,Personal Loan,141910,360,13.23,Other,Unemployed,79091,659,10687,0.4351,Rented,21,Female,2,City_2,Approved,None
CUST00266,APP000266,2022-01-12,Business Loan,350721,84,9.94,Home Purchase,Unemployed,70018,580,10679,0.4525,Owned,39,Other,0,City_5,Declined,None
CUST00267,APP000267,2022-01-12,Education Loan,50000,24,9.3,Debt Consolidation,Unemployed,49335,810,4905,0.3994,Mortgaged,53,Female,1,City_24,Approved,None
CUST00268,APP000268,2022-01-12,Personal Loan,165361,48,13.45,Business,Self-Employed,56882,565,6669,0.4172,Rented,28,Other,3,City_30,Declined,None
CUST00269,APP000269,2022-01-12,Home Loan,195027,36,12.3,Home Purchase,Self-Employed,56294,644,2190,0.3389,Rented,29,Female,0,City_40,Declined,None
CUST00270,APP000270,2022-01-12,Car Loan,261575,12,10.33,Medical,Retired,72631,690,0,0.3,Owned,41,Female,2,City_35,Approved,None
CUST00271,APP000271,2022-01-12,Personal Loan,256885,180,10.99,Debt Consolidation,Self-Employed,50824,795,6002,0.4181,Rented,38,Male,1,City_47,Approved,None
CUST00272,APP000272,2022-01-12,Education Loan,256631,180,9.94,Education,Self-Employed,50239,565,0,0.3,Mortgaged,40,Other,1,City_46,Declined,None
CUST00273,APP000273,2022-01-12,Car Loan,423796,12,11.36,Home Purchase,Student,109218,773,13372,0.4224,Owned,43,Male,2,City_34,Approved,None
CUST00274,APP000274,2022-01-12,Education Loan,260216,84,8.47,Medical,Student,83493,680,9553,0.4144,Owned,37,Female,2,City_37,Approved,None
CUST00275,APP000275,2022-01-12,Education Loan,242305,12,13.72,Education,Retired,40984,601,4393,0.4072,Owned,39,Male,2,City_15,Declined,None
CUST00276,APP000276,2022-01-12,Car Loan,97624,240,11.38,Travel,Student,74273,716,15669,0.511,Mortgaged,26,Other,2,City_34,Approved,None
CUST00277,APP000277,2022-01-12,Education Loan,453651,12,10.2,Debt Consolidation,Retired,62958,695,2478,0.3394,Owned,33,Female,4,City_19,Approved,None
CUST00278,APP000278,2022-01-12,Personal Loan,199275,36,11.5,Other,Student,69788,631,3430,0.3491,Rented,50,Male,3,City_49,Declined,None
CUST00279,APP000279,2022-01-12,Car Loan,136945,240,8.63,Debt Consolidation,Retired,63433,685,3381,0.3533,Owned,42,Other,2,City_8,Fraudulent - Undetected,Income Falsification
CUST00280,APP000280,2022-01-12,Car Loan,331963,12,8.05,Debt Consolidation,Retired,89741,649,4744,0.3529,Owned,40,Female,4,City_14,Declined,None
CUST00281,APP000281,2022-01-12,Car Loan,184958,24,11.34,Education,Unemployed,68640,689,3759,0.3548,Owned,29,Female,0,City_38,Approved,None
CUST00282,APP000282,2022-01-12,Business Loan,221107,48,7.99,Debt Consolidation,Retired,58447,732,6826,0.4168,Mortgaged,29,Female,1,City_49,Fraudulent - Undetected,Identity Theft
CUST00283,APP000283,2022-01-12,Business Loan,338769,120,12.13,Debt Consolidation,Retired,86054,806,1004,0.3117,Mortgaged,27,Other,0,City_12,Approved,None
CUST00284,APP000284,2022-01-12,Car Loan,251027,180,13.1,Education,Retired,65832,580,5511,0.3837,Mortgaged,21,Female,0,City_33,Declined,None
CUST00285,APP000285,2022-01-12,Personal Loan,646741,12,14.42,Other,Salaried,63036,850,2829,0.3449,Rented,35,Other,4,City_33,Approved,None
CUST00286,APP000286,2022-01-12,Education Loan,288775,12,12.88,Medical,Retired,67850,523,5250,0.3774,Owned,34,Other,4,City_19,Declined,None
CUST00287,APP000287,2022-01-12,Personal Loan,392675,60,14.32,Travel,Unemployed,57659,667,668,0.3116,Mortgaged,39,Other,2,City_21,Approved,None
CUST00288,APP000288,2022-01-12,Business Loan,50000,180,7.66,Other,Salaried,60230,727,1541,0.3256,Mortgaged,48,Other,2,City_15,Approved,None
CUST00289,APP000289,2022-01-13,Education Loan,170902,12,11.41,Travel,Unemployed,45332,702,13500,0.5978,Owned,31,Male,4,City_19,Approved,None
CUST00290,APP000290,2022-01-13,Business Loan,136962,36,8.65,Other,Unemployed,41220,630,1315,0.3319,Mortgaged,50,Male,3,City_32,Declined,None
CUST00291,APP000291,2022-01-13,Education Loan,156843,84,9.22,Other,Unemployed,35035,663,7093,0.5025,Rented,43,Other,2,City_14,Approved,None
CUST00292,APP000292,2022-01-13,Car Loan,362330,12,12.64,Other,Student,25200,640,2852,0.4132,Owned,52,Female,0,City_31,Declined,None
CUST00293,APP000293,2022-01-13,Car Loan,455334,36,9.27,Business,Retired,38007,632,930,0.3245,Owned,26,Male,2,City_20,Declined,None
CUST00294,APP000294,2022-01-13,Car Loan,351694,12,8.76,Home Purchase,Student,55643,747,5256,0.3945,Owned,49,Male,2,City_34,Approved,None
CUST00295,APP000295,2022-01-13,Education Loan,266003,48,10.1,Other,Unemployed,62577,708,1524,0.3244,Rented,31,Other,3,City_20,Approved,None
CUST00296,APP000296,2022-01-13,Home Loan,205371,240,8.08,Other,Retired,53217,624,7072,0.4329,Owned,30,Male,4,City_41,Declined,None
CUST00297,APP000297,2022-01-13,Car Loan,467039,60,8.53,Travel,Unemployed,10000,751,4501,0.7501,Mortgaged,37,Female,3,City_10,Declined,None
CUST00298,APP000298,2022-01-13,Personal Loan,610688,36,8.53,Debt Consolidation,Student,99364,704,10344,0.4041,Owned,29,Other,2,City_7,Fraudulent - Detected,None
CUST00299,APP000299,2022-01-13,Car Loan,320258,360,9.08,Education,Self-Employed,87162,745,0,0.3,Rented,42,Other,3,City_3,Approved,None
CUST00300,APP000300,2022-01-13,Business Loan,440904,120,13.59,Home Purchase,Salaried,71143,730,6104,0.3858,Mortgaged,46,Other,2,City_23,Approved,None
CUST00301,APP000301,2022-01-13,Car Loan,351505,84,9.57,Other,Unemployed,107687,613,6481,0.3602,Mortgaged,42,Female,3,City_10,Declined,None
CUST00302,APP000302,2022-01-13,Car Loan,413325,240,9.42,Education,Student,35565,635,1013,0.3285,Owned,37,Female,1,City_35,Declined,None
CUST00303,APP000303,2022-01-13,Home Loan,125317,48,8.38,Debt Consolidation,Student,107190,739,2343,0.3219,Rented,49,Male,1,City_17,Approved,None
CUST00304,APP000304,2022-01-13,Home Loan,226779,48,7.61,Business,Retired,35869,728,0,0.3,Mortgaged,42,Male,2,City_21,Declined,None
CUST00305,APP000305,2022-01-13,Business Loan,359320,240,8.62,Travel,Student,65968,678,0,0.3,Owned,36,Female,3,City_30,Approved,None
CUST00306,APP000306,2022-01-13,Personal Loan,481873,24,12.56,Other,Self-Employed,28154,689,4525,0.4607,Rented,36,Female,2,City_3,Declined,None
CUST00307,APP000307,2022-01-13,Personal Loan,177279,360,14.29,Debt Consolidation,Unemployed,60367,782,8227,0.4363,Mortgaged,29,Male,3,City_2,Approved,None
CUST00308,APP000308,2022-01-13,Education Loan,50000,24,12.71,Education,Retired,69654,632,4473,0.3642,Mortgaged,28,Female,4,City_25,Declined,None
CUST00309,APP000309,2022-01-13,Home Loan,225260,240,13.47,Home Purchase,Unemployed,56132,723,4640,0.3827,Owned,33,Female,3,City_5,Approved,None
CUST00310,APP000310,2022-01-13,Business Loan,451519,120,13.01,Travel,Self-Employed,77846,663,0,0.3,Mortgaged,27,Female,3,City_7,Approved,None
CUST00311,APP000311,2022-01-13,Car Loan,62415,60,9.57,Travel,Retired,62475,662,0,0.3,Mortgaged,26,Female,2,City_1,Approved,None
CUST00312,APP000312,2022-01-13,Personal Loan,123462,60,12.62,Debt Consolidation,Self-Employed,46939,767,6368,0.4357,Mortgaged,28,Other,3,City_32,Approved,None
CUST00313,APP000313,2022-01-14,Education Loan,323387,240,12.75,Travel,Student,45829,746,2357,0.3514,Mortgaged,48,Female,2,City_33,Declined,None
