customer_id,application_id,application_date,loan_type,loan_amount_requested,loan_tenure_months,interest_rate_offered,purpose_of_loan,employment_status,monthly_income,cibil_score,existing_emis_monthly,debt_to_income_ratio,property_ownership_status,applicant_age,gender,number_of_dependents,residential_address,loan_status,fraud_type,avg_spend,total_spend,txn_count,past_fraud_count,high_risk_flag
CUST00141,APP000141,2022-01-06,Business Loan,326146,12,8.78,Home Purchase,Self-Employed,55532,698,4908,0.3884,Mortgaged,50,Other,3,City_20,Approved,0,3289.9482142857146,92118.55,28,0,0
CUST00142,APP000142,2022-01-06,Education Loan,265752,48,8.06,Education,Student,78822,784,9408,0.4194,Rented,37,Male,4,City_43,Approved,0,3118.338333333333,56130.09,18,0,0
CUST00143,APP000143,2022-01-06,Car Loan,50000,360,11.24,Home Purchase,Retired,44626,551,8795,0.4971,Owned,36,Female,1,City_23,Declined,0,3123.7391304347825,71846.0,23,0,0
CUST00144,APP000144,2022-01-06,Personal Loan,212980,48,12.24,Education,Salaried,39370,694,2000,0.3508,Rented,26,Female,0,City_27,Declined,0,3048.6888888888884,54876.399999999994,18,0,0
CUST00145,APP000145,2022-01-07,Car Loan,403105,240,8.78,Other,Retired,65655,700,5538,0.3844,Owned,43,Female,2,City_41,Fraudulent - Detected,Income Falsification,2949.642380952381,61942.49,21,8,1
CUST00146,APP000146,2022-01-07,Car Loan,515632,12,10.78,Home Purchase,Retired,87948,742,9390,0.4068,Mortgaged,39,Other,2,City_31,Approved,0,3431.07,61759.26,18,0,0
CUST00147,APP000147,2022-01-07,Business Loan,126807,360,7.64,Home Purchase,Salaried,30767,581,3068,0.3997,Owned,38,Other,1,City_26,Declined,0,3005.1324999999997,36061.59,12,0,0
CUST00148,APP000148,2022-01-07,Home Loan,126107,240,9.35,Education,Self-Employed,56246,574,5960,0.406,Rented,47,Female,1,City_4,Declined,0,2700.222142857143,75606.22,28,0,0
CUST00149,APP000149,2022-01-07,Education Loan,304535,48,8.76,Debt Consolidation,Self-Employed,16687,721,1392,0.3834,Mortgaged,48,Female,0,City_42,Declined,0,3123.9075,24991.26,8,0,0
CUST00150,APP000150,2022-01-07,Education Loan,50000,120,8.66,Other,Unemployed,50169,703,4097,0.3817,Owned,41,Female,0,City_30,Approved,0,2731.0171428571425,76468.48,28,0,0
CUST00151,APP000151,2022-01-07,Home Loan,233254,240,9.08,Other,Salaried,60855,700,3967,0.3652,Owned,43,Female,1,City_19,Approved,0,3446.029090909091,37906.32,11,0,0
CUST00152,APP000152,2022-01-07,Car Loan,50000,120,13.14,Other,Unemployed,38634,707,7508,0.4943,Mortgaged,41,Other,3,City_31,Approved,0,3157.090833333333,37885.09,12,0,0
CUST00153,APP000153,2022-01-07,Education Loan,505359,24,14.15,Travel,Student,48575,625,3466,0.3714,Mortgaged,54,Male,1,City_14,Declined,0,2486.1833333333334,29834.2,12,0,0
CUST00154,APP000154,2022-01-07,Business Loan,184600,84,12.44,Home Purchase,Self-Employed,24794,698,5861,0.5364,Owned,28,Other,0,City_43,Declined,0,2563.5847826086956,58962.45,23,0,0
CUST00155,APP000155,2022-01-07,Personal Loan,547925,84,8.01,Travel,Student,61926,703,6524,0.4054,Mortgaged,27,Male,1,City_39,Approved,0,2908.3762962962965,78526.16,27,0,0
CUST00156,APP000156,2022-01-07,Business Loan,467028,36,11.9,Travel,Retired,86392,622,1843,0.3213,Rented,26,Male,0,City_46,Declined,0,3020.28375,24162.27,8,0,0
CUST00157,APP000157,2022-01-07,Business Loan,203052,48,12.64,Other,Retired,32571,829,3390,0.4041,Mortgaged,43,Other,4,City_48,Approved,0,3436.021176470588,58412.36,17,0,0
CUST00158,APP000158,2022-01-07,Personal Loan,139206,84,8.28,Home Purchase,Salaried,44433,717,6852,0.4542,Mortgaged,36,Male,3,City_35,Approved,0,3477.9194444444447,62602.55,18,0,0
CUST00159,APP000159,2022-01-07,Personal Loan,270968,84,9.56,Medical,Salaried,72563,584,12353,0.4702,Rented,26,Other,0,City_18,Declined,0,2742.4822222222224,49364.68,18,0,0
CUST00160,APP000160,2022-01-07,Business Loan,284303,12,10.5,Travel,Self-Employed,90302,732,0,0.3,Owned,36,Female,2,City_5,Approved,0,3203.891818181818,35242.81,11,0,0
CUST00161,APP000161,2022-01-07,Education Loan,351922,360,9.68,Home Purchase,Salaried,22670,602,7101,0.6132,Rented,59,Female,2,City_18,Declined,0,3162.7637037037034,85394.62,27,0,0
CUST00162,APP000162,2022-01-07,Education Loan,183518,180,11.13,Education,Self-Employed,55780,742,9856,0.4767,Rented,42,Other,3,City_22,Approved,0,3324.6555555555556,89765.7,27,0,0
CUST00163,APP000163,2022-01-07,Business Loan,411959,240,8.42,Medical,Student,67078,772,5382,0.3802,Mortgaged,52,Female,3,City_35,Approved,0,3428.5021428571426,47999.03,14,0,0
CUST00164,APP000164,2022-01-07,Personal Loan,339799,24,10.61,Debt Consolidation,Salaried,57448,614,1387,0.3241,Owned,24,Male,2,City_16,Declined,0,2967.3647058823526,50445.2,17,0,0
CUST00165,APP000165,2022-01-07,Business Loan,248940,48,12.63,Education,Retired,10000,757,4790,0.779,Owned,40,Female,4,City_47,Declined,0,2843.558461538462,73932.52,26,0,0
CUST00166,APP000166,2022-01-07,Car Loan,193193,84,10.73,Home Purchase,Self-Employed,72527,713,1131,0.3156,Mortgaged,43,Female,4,City_44,Approved,0,3020.3242857142855,63426.81,21,0,0
CUST00167,APP000167,2022-01-07,Car Loan,272267,24,8.97,Education,Student,97983,745,2988,0.3305,Owned,44,Male,0,City_13,Approved,0,2650.5412499999998,21204.329999999998,8,0,0
CUST00168,APP000168,2022-01-07,Car Loan,177464,120,13.11,Debt Consolidation,Unemployed,62916,831,6541,0.404,Owned,35,Male,3,City_46,Approved,0,2439.5526315789475,46351.5,19,0,0
CUST00169,APP000169,2022-01-08,Car Loan,308765,84,10.26,Education,Self-Employed,34222,660,4757,0.439,Rented,47,Other,2,City_47,Declined,0,3068.13,64430.73,21,0,0
CUST00170,APP000170,2022-01-08,Personal Loan,312815,180,10.48,Business,Retired,47171,619,5784,0.4226,Rented,42,Female,3,City_21,Declined,0,3164.8388,79120.97,25,0,0
CUST00171,APP000171,2022-01-08,Car Loan,339256,120,10.0,Travel,Salaried,104247,608,322,0.3031,Rented,38,Other,2,City_33,Declined,0,3565.2588888888886,32087.329999999998,9,0,0
CUST00172,APP000172,2022-01-08,Car Loan,564936,360,9.53,Travel,Student,82749,614,2556,0.3309,Mortgaged,33,Male,2,City_18,Declined,0,3143.933636363636,69166.54,22,0,0
CUST00173,APP000173,2022-01-08,Personal Loan,280133,12,11.71,Education,Unemployed,76000,673,7452,0.3981,Mortgaged,23,Other,0,City_29,Approved,0,3021.488181818182,66472.74,22,0,0
CUST00174,APP000174,2022-01-08,Home Loan,450689,360,8.81,Travel,Salaried,68910,707,0,0.3,Owned,21,Female,3,City_23,Approved,0,3322.0636842105264,63119.21,19,0,0
CUST00175,APP000175,2022-01-08,Education Loan,334438,360,12.88,Medical,Self-Employed,43471,702,0,0.3,Rented,31,Female,4,City_39,Declined,0,2446.4984615384615,31804.48,13,0,0
CUST00176,APP000176,2022-01-08,Education Loan,264263,60,10.87,Home Purchase,Retired,54985,746,3777,0.3687,Owned,36,Other,3,City_38,Approved,0,3191.625,70215.75,22,0,0
CUST00177,APP000177,2022-01-08,Car Loan,282126,84,13.69,Travel,Unemployed,58051,681,2930,0.3505,Rented,31,Other,2,City_44,Approved,0,3165.6763157894734,60147.85,19,0,0
CUST00178,APP000178,2022-01-08,Car Loan,291176,120,14.07,Home Purchase,Unemployed,73739,796,8077,0.4095,Owned,41,Male,4,City_38,Approved,0,3849.5833333333335,57743.75,15,0,0
CUST00179,APP000179,2022-01-08,Car Loan,341965,48,10.18,Debt Consolidation,Salaried,97722,658,0,0.3,Owned,46,Other,2,City_38,Approved,0,2689.416551724138,77993.08,29,0,0
CUST00180,APP000180,2022-01-08,Home Loan,156101,240,8.61,Travel,Student,87958,897,4670,0.3531,Mortgaged,25,Male,3,City_32,Fraudulent - Undetected,0,3356.154642857143,93972.33,28,7,1
CUST00181,APP000181,2022-01-08,Business Loan,80198,12,11.04,Education,Retired,24515,730,10483,0.7276,Rented,43,Other,2,City_20,Declined,0,2593.2455555555553,23339.21,9,0,0
CUST00182,APP000182,2022-01-08,Home Loan,398144,36,9.39,Other,Student,65599,611,6308,0.3962,Owned,37,Other,1,City_7,Declined,0,3677.978260869565,84593.5,23,0,0
CUST00183,APP000183,2022-01-08,Personal Loan,434718,360,10.49,Business,Student,78419,594,0,0.3,Owned,21,Male,4,City_34,Declined,0,2850.8540000000003,57017.08,20,0,0
CUST00184,APP000184,2022-01-08,Education Loan,411845,24,10.14,Education,Student,75471,718,14710,0.4949,Rented,47,Other,0,City_45,Approved,0,3350.6699999999996,67013.4,20,0,0
CUST00185,APP000185,2022-01-08,Car Loan,323245,24,10.65,Debt Consolidation,Salaried,44269,662,2812,0.3635,Mortgaged,28,Male,1,City_19,Declined,0,3122.3238461538463,40590.21,13,0,0
CUST00186,APP000186,2022-01-08,Education Loan,415083,12,10.99,Debt Consolidation,Student,132852,737,0,0.3,Owned,63,Female,2,City_3,Approved,0,2834.042608695652,65182.979999999996,23,0,0
CUST00187,APP000187,2022-01-08,Home Loan,407014,36,11.89,Business,Unemployed,28072,717,8248,0.5938,Owned,49,Male,3,City_6,Declined,0,3262.1266666666666,19572.76,6,0,0
CUST00188,APP000188,2022-01-08,Car Loan,418144,360,7.53,Home Purchase,Retired,32920,674,1767,0.3537,Owned,36,Other,2,City_35,Declined,0,3489.3360000000002,17446.68,5,0,0
CUST00189,APP000189,2022-01-08,Education Loan,171068,60,9.29,Other,Unemployed,65839,612,12484,0.4896,Rented,37,Male,0,City_17,Declined,0,3960.9669565217396,91102.24,23,0,0
CUST00190,APP000190,2022-01-08,Business Loan,135457,84,8.69,Travel,Self-Employed,112920,558,7886,0.3698,Mortgaged,24,Other,3,City_36,Declined,0,3489.447,69788.94,20,0,0
CUST00191,APP000191,2022-01-08,Personal Loan,241714,180,12.47,Business,Student,39095,644,13524,0.6459,Owned,55,Male,4,City_48,Declined,0,3536.34125,28290.73,8,0,0
CUST00192,APP000192,2022-01-08,Car Loan,297392,48,13.33,Education,Student,53354,748,786,0.3147,Owned,29,Other,4,City_42,Approved,0,2560.782272727273,56337.21,22,0,0
CUST00193,APP000193,2022-01-09,Car Loan,263711,12,12.58,Travel,Salaried,86932,697,10111,0.4163,Mortgaged,38,Male,2,City_35,Approved,0,3178.8775,89008.57,28,0,0
CUST00194,APP000194,2022-01-09,Business Loan,50000,240,14.32,Other,Salaried,59553,580,1747,0.3293,Owned,31,Other,1,City_32,Declined,0,3838.0085714285715,26866.06,7,0,0
CUST00195,APP000195,2022-01-09,Car Loan,558253,36,8.04,Other,Self-Employed,51634,693,6374,0.4234,Owned,42,Male,3,City_39,Approved,0,2157.736,21577.36,10,0,0
CUST00196,APP000196,2022-01-09,Education Loan,258893,180,10.75,Education,Retired,74140,710,5689,0.3767,Mortgaged,37,Female,1,City_43,Approved,0,2939.8191304347824,67615.84,23,0,0
CUST00197,APP000197,2022-01-09,Car Loan,325905,48,13.8,Medical,Unemployed,66812,609,10548,0.4579,Owned,31,Male,2,City_7,Declined,0,2536.737333333333,38051.06,15,0,0
CUST00198,APP000198,2022-01-09,Car Loan,486682,36,9.73,Home Purchase,Retired,85760,692,8239,0.3961,Mortgaged,42,Male,3,City_37,Approved,0,3450.9983333333334,82823.96,24,0,0
CUST00199,APP000199,2022-01-09,Business Loan,50000,36,13.12,Debt Consolidation,Self-Employed,92286,684,3140,0.334,Mortgaged,53,Male,4,City_45,Approved,0,4556.948333333333,27341.69,6,0,0
CUST00200,APP000200,2022-01-09,Car Loan,223245,48,11.43,Business,Retired,67675,588,9354,0.4382,Rented,38,Female,4,City_18,Declined,0,2814.255882352941,47842.35,17,0,0
CUST00201,APP000201,2022-01-09,Car Loan,241932,48,14.35,Business,Salaried,67293,708,4632,0.3688,Owned,21,Male,2,City_17,Approved,0,3362.366666666667,30261.3,9,0,0
CUST00202,APP000202,2022-01-09,Car Loan,249553,120,10.1,Medical,Unemployed,65352,724,7774,0.419,Mortgaged,41,Female,3,City_33,Approved,0,3218.3250000000003,19309.95,6,0,0
CUST00203,APP000203,2022-01-09,Business Loan,273977,24,10.42,Business,Unemployed,72228,766,6182,0.3856,Rented,23,Male,2,City_5,Fraudulent - Detected,Income Falsification,3054.8807692307696,39713.450000000004,13,4,1
CUST00204,APP000204,2022-01-09,Business Loan,517070,180,8.65,Home Purchase,Student,61379,764,4147,0.3676,Mortgaged,24,Female,4,City_34,Fraudulent - Undetected,0,3480.006818181818,76560.15,22,8,1
CUST00205,APP000205,2022-01-09,Education Loan,401018,24,8.62,Education,Student,59984,569,0,0.3,Mortgaged,23,Other,0,City_40,Declined,0,3055.854444444444,55005.38,18,0,0
CUST00206,APP000206,2022-01-09,Business Loan,443705,12,13.53,Other,Salaried,89915,604,5813,0.3646,Mortgaged,45,Female,1,City_46,Declined,0,2852.0099999999998,48484.17,17,0,0
CUST00207,APP000207,2022-01-09,Business Loan,307068,180,10.35,Business,Student,97902,721,2299,0.3235,Mortgaged,23,Female,2,City_22,Approved,0,3037.3866666666668,18224.32,6,0,0
CUST00208,APP000208,2022-01-09,Car Loan,90094,48,11.84,Other,Student,22311,721,79,0.3035,Mortgaged,47,Other,0,City_11,Declined,0,3350.994,16754.97,5,0,0
CUST00209,APP000209,2022-01-09,Education Loan,50000,84,12.77,Travel,Salaried,60250,721,8321,0.4381,Mortgaged,46,Female,4,City_17,Approved,0,2741.6372727272724,60316.02,22,0,0
CUST00210,APP000210,2022-01-09,Car Loan,70588,12,10.57,Debt Consolidation,Retired,42782,900,2476,0.3579,Rented,29,Male,2,City_39,Fraudulent - Undetected,Identity Theft,3109.3921052631576,59078.45,19,3,1
CUST00211,APP000211,2022-01-09,Education Loan,353964,36,14.18,Travel,Retired,52225,725,0,0.3,Mortgaged,42,Male,4,City_23,Approved,0,2728.69625,21829.57,8,0,0
CUST00212,APP000212,2022-01-09,Personal Loan,304765,120,14.07,Travel,Self-Employed,70062,770,5008,0.3715,Owned,49,Male,4,City_2,Approved,0,2950.2984,73757.46,25,0,0
CUST00213,APP000213,2022-01-09,Car Loan,268475,120,12.26,Medical,Unemployed,76735,756,4391,0.3572,Owned,32,Female,2,City_32,Approved,0,3371.532105263158,64059.11,19,0,0
CUST00214,APP000214,2022-01-09,Education Loan,244713,180,14.47,Debt Consolidation,Retired,57196,732,4753,0.3831,Owned,50,Other,0,City_7,Approved,0,2711.5072727272727,29826.58,11,0,0
CUST00215,APP000215,2022-01-09,Personal Loan,601758,24,7.52,Business,Salaried,12166,654,4748,0.6903,Rented,39,Male,2,City_15,Declined,0,3246.0791666666664,38952.95,12,0,0
CUST00216,APP000216,2022-01-09,Personal Loan,176564,120,7.56,Travel,Unemployed,35873,740,975,0.3272,Owned,31,Other,4,City_16,Approved,0,3477.2041666666664,83452.9,24,0,0
CUST00217,APP000217,2022-01-10,Home Loan,439172,48,7.97,Home Purchase,Self-Employed,82412,618,3402,0.3413,Rented,46,Male,3,City_14,Declined,0,3097.6929411764704,52660.78,17,0,0
CUST00218,APP000218,2022-01-10,Home Loan,300286,84,14.1,Education,Unemployed,10000,661,9157,1.2157,Owned,30,Other,4,City_48,Declined,0,3413.7872727272725,75103.31999999999,22,0,0
CUST00219,APP000219,2022-01-10,Home Loan,290859,48,11.73,Medical,Student,89685,641,8419,0.3939,Owned,51,Male,2,City_38,Declined,0,3467.5523076923077,45078.18,13,0,0
CUST00220,APP000220,2022-01-10,Personal Loan,476495,240,13.99,Business,Salaried,73030,686,3585,0.3491,Mortgaged,26,Other,0,City_22,Approved,0,3218.9135714285717,90129.58,28,0,0
CUST00221,APP000221,2022-01-10,Education Loan,519379,12,8.39,Medical,Self-Employed,92904,865,7340,0.379,Mortgaged,51,Male,4,City_42,Approved,0,2957.8917391304344,68031.51,23,0,0
CUST00222,APP000222,2022-01-10,Education Loan,264067,12,7.72,Debt Consolidation,Self-Employed,55035,530,5372,0.3976,Owned,40,Female,0,City_23,Declined,0,3040.17875,48642.86,16,0,0
CUST00223,APP000223,2022-01-10,Business Loan,419880,60,11.3,Education,Self-Employed,10000,734,3681,0.6681,Owned,45,Other,0,City_22,Declined,0,4831.573333333334,28989.440000000002,6,0,0
CUST00224,APP000224,2022-01-10,Car Loan,354583,60,8.73,Medical,Salaried,70759,550,9986,0.4411,Mortgaged,34,Female,1,City_19,Declined,0,2906.674,58133.479999999996,20,0,0
CUST00225,APP000225,2022-01-10,Personal Loan,301115,180,13.52,Medical,Self-Employed,91866,642,1420,0.3155,Owned,41,Other,0,City_1,Declined,0,2974.2125,47587.4,16,0,0
CUST00226,APP000226,2022-01-10,Business Loan,330638,120,10.44,Other,Student,83118,767,6226,0.3749,Mortgaged,21,Male,4,City_35,Fraudulent - Undetected,Income Falsification,2260.677142857143,15824.74,7,4,1
CUST00227,APP000227,2022-01-10,Personal Loan,196798,36,12.89,Other,Student,43432,685,0,0.3,Mortgaged,40,Other,4,City_45,Fraudulent - Detected,Identity Theft,3221.534,16107.67,5,2,1
CUST00228,APP000228,2022-01-10,Home Loan,254085,180,11.12,Home Purchase,Retired,62169,593,6442,0.4036,Rented,24,Male,2,City_22,Declined,0,2967.1542105263156,56375.93,19,0,0
CUST00229,APP000229,2022-01-10,Personal Loan,212904,48,11.2,Medical,Self-Employed,46679,622,2359,0.3505,Rented,45,Male,2,City_32,Declined,0,3353.8174999999997,80491.62,24,0,0
CUST00230,APP000230,2022-01-10,Home Loan,435206,36,12.27,Medical,Unemployed,39518,734,3473,0.3879,Rented,32,Male,0,City_18,Declined,0,2679.1277777777777,72336.45,27,0,0
CUST00231,APP000231,2022-01-10,Home Loan,285719,24,9.85,Education,Self-Employed,83884,621,3835,0.3457,Owned,32,Other,3,City_35,Declined,0,2954.672142857143,41365.41,14,0,0
CUST00232,APP000232,2022-01-10,Education Loan,105342,240,14.14,Debt Consolidation,Unemployed,30061,697,0,0.3,Mortgaged,26,Other,4,City_35,Approved,0,2220.484,11102.42,5,0,0
CUST00233,APP000233,2022-01-10,Home Loan,191484,120,10.3,Education,Student,37654,683,0,0.3,Mortgaged,39,Male,0,City_15,Declined,0,2829.663,28296.63,10,0,0
CUST00234,APP000234,2022-01-10,Business Loan,50000,60,10.29,Education,Student,32399,627,8320,0.5568,Mortgaged,29,Male,2,City_39,Declined,0,2227.9883333333332,26735.86,12,0,0
CUST00235,APP000235,2022-01-10,Car Loan,225826,240,12.45,Medical,Student,22743,851,5418,0.5382,Owned,37,Female,4,City_33,Declined,0,3072.4118750000002,49158.590000000004,16,0,0
CUST00236,APP000236,2022-01-10,Education Loan,305646,36,11.95,Medical,Salaried,63660,730,10833,0.4702,Mortgaged,34,Female,1,City_43,Approved,0,3789.755555555556,34107.8,9,0,0
CUST00237,APP000237,2022-01-10,Education Loan,279579,84,14.47,Education,Unemployed,89037,517,0,0.3,Rented,27,Female,2,City_27,Declined,0,3068.1164285714285,42953.63,14,0,0
CUST00238,APP000238,2022-01-10,Education Loan,597023,180,13.45,Business,Retired,55378,694,8404,0.4518,Rented,34,Female,1,City_44,Approved,0,3481.7833333333333,20890.7,6,0,0
CUST00239,APP000239,2022-01-10,Car Loan,386235,240,9.49,Debt Consolidation,Self-Employed,22356,627,6842,0.606,Rented,32,Male,4,City_5,Fraudulent - Detected,Income Falsification,1835.087,18350.87,10,3,1
CUST00240,APP000240,2022-01-10,Personal Loan,379567,48,8.21,Other,Unemployed,80998,748,9658,0.4192,Mortgaged,47,Male,3,City_6,Approved,0,2968.5238095238096,62339.0,21,0,0
CUST00241,APP000241,2022-01-11,Education Loan,53509,12,8.25,Travel,Unemployed,102142,616,4569,0.3447,Owned,49,Male,0,City_8,Declined,0,2667.1229166666667,64010.95,24,0,0
CUST00242,APP000242,2022-01-11,Home Loan,245303,180,10.03,Home Purchase,Student,43843,670,5458,0.4245,Rented,24,Male,0,City_27,Declined,0,3004.3971428571426,42061.56,14,0,0
CUST00243,APP000243,2022-01-11,Personal Loan,227000,360,10.84,Travel,Salaried,48036,720,1490,0.331,Owned,39,Other,3,City_37,Approved,0,2645.0485,52900.97,20,0,0
CUST00244,APP000244,2022-01-11,Education Loan,182087,36,11.96,Home Purchase,Unemployed,72891,749,3917,0.3537,Rented,35,Male,0,City_38,Approved,0,3757.2939999999994,18786.469999999998,5,0,0
CUST00245,APP000245,2022-01-11,Education Loan,180017,84,13.5,Home Purchase,Salaried,100546,583,3034,0.3302,Rented,29,Male,0,City_35,Declined,0,3349.2400000000002,46889.36,14,0,0
CUST00246,APP000246,2022-01-11,Business Loan,50000,48,14.43,Debt Consolidation,Salaried,47004,653,0,0.3,Owned,39,Other,1,City_8,Approved,0,2664.0540740740744,71929.46,27,0,0
CUST00247,APP000247,2022-01-11,Business Loan,108622,84,10.36,Debt Consolidation,Salaried,26688,642,5544,0.5077,Rented,42,Female,0,City_17,Declined,0,3124.2209523809524,65608.64,21,0,0
CUST00248,APP000248,2022-01-11,Business Loan,431114,36,11.32,Home Purchase,Self-Employed,75785,627,8767,0.4157,Rented,21,Female,1,City_30,Declined,0,3218.31375,77239.53,24,0,0
CUST00249,APP000249,2022-01-11,Education Loan,278562,120,11.71,Business,Unemployed,79976,821,9719,0.4215,Mortgaged,48,Male,0,City_22,Approved,0,2938.883214285714,82288.73,28,0,0
CUST00250,APP000250,2022-01-11,Education Loan,224039,24,11.41,Home Purchase,Student,60153,712,1757,0.3292,Owned,45,Male,0,City_40,Fraudulent - Detected,0,2724.4763636363637,59938.48,22,5,1
CUST00251,APP000251,2022-01-11,Business Loan,299188,60,8.13,Education,Unemployed,46046,579,4854,0.4054,Owned,37,Female,2,City_21,Declined,0,2980.1008333333334,71522.42,24,0,0
CUST00252,APP000252,2022-01-11,Home Loan,475108,36,8.31,Home Purchase,Salaried,84859,753,4461,0.3526,Owned,29,Other,3,City_26,Approved,0,2509.713,50194.26,20,0,0
CUST00253,APP000253,2022-01-11,Business Loan,300631,60,13.72,Debt Consolidation,Unemployed,73200,849,10898,0.4489,Mortgaged,42,Male,2,City_46,Approved,0,3403.4191666666666,40841.03,12,0,0
CUST00254,APP000254,2022-01-11,Education Loan,381056,36,12.23,Education,Student,40789,762,12145,0.5978,Mortgaged,31,Female,0,City_21,Fraudulent - Detected,0,2214.639285714286,31004.95,14,6,1
CUST00255,APP000255,2022-01-11,Education Loan,173009,240,12.25,Home Purchase,Student,61227,558,0,0.3,Owned,50,Male,1,City_18,Declined,0,2875.143,57502.86,20,0,0
CUST00256,APP000256,2022-01-11,Car Loan,207205,180,13.2,Education,Salaried,26207,641,6945,0.565,Owned,46,Male,0,City_14,Fraudulent - Undetected,Income Falsification,3032.0882352941176,51545.5,17,7,1
CUST00257,APP000257,2022-01-11,Home Loan,353096,24,8.09,Medical,Student,77147,781,7124,0.3923,Rented,38,Other,4,City_42,Approved,0,1812.038,9060.19,5,0,0
CUST00258,APP000258,2022-01-11,Personal Loan,583898,180,10.41,Home Purchase,Salaried,53444,623,4197,0.3785,Mortgaged,29,Male,4,City_42,Declined,0,2559.6833333333334,15358.1,6,0,0
